date,year,trap_id,trap_type,length,order,family
5/25/2022,2022,c74,u,4.3,hemiptera,hemiptera
5/25/2022,2022,c74,u,4,hemiptera,hemiptera
5/25/2022,2022,c74,u,4.7,hemiptera,hemiptera
5/25/2022,2022,c74,u,6.4,hemiptera,hemiptera
5/25/2022,2022,c74,u,6.3,hemiptera,hemiptera
5/25/2022,2022,c74,u,4.9,hemiptera,hemiptera
5/25/2022,2022,c74,u,8.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,6.2,hemiptera,cercopoidea
5/25/2022,2022,c74,u,14.8,coleoptera,elateridae
5/25/2022,2022,c74,u,14.8,coleoptera,elateridae
5/25/2022,2022,c74,u,16,coleoptera,elateridae
5/25/2022,2022,c74,u,15.3,coleoptera,elateridae
5/25/2022,2022,c74,u,7.4,coleoptera,elateridae
5/25/2022,2022,c74,u,9.3,coleoptera,elateridae
5/25/2022,2022,c74,u,7.6,coleoptera,staphylinidae
5/25/2022,2022,c74,u,8.2,coleoptera,staphylinidae
5/25/2022,2022,c74,u,5.9,coleoptera,staphylinidae
5/25/2022,2022,c74,u,6.8,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,5.7,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,9.3,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,8.2,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,6.4,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,7,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,5.9,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,10.3,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,4.4,coleoptera,tenebrionidae
5/25/2022,2022,c74,u,6.9,coleoptera,coleoptera
5/25/2022,2022,c74,u,5.5,coleoptera,coleoptera
5/25/2022,2022,c74,u,8.3,coleoptera,molytinae
5/25/2022,2022,c74,u,10.1,coleoptera,cerambycinae
5/25/2022,2022,c74,u,5.5,coleoptera,coleoptera
5/25/2022,2022,c74,u,6.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,6.5,coleoptera,coleoptera
5/25/2022,2022,c74,u,7.6,coleoptera,coleoptera
5/25/2022,2022,c74,u,6.4,coleoptera,coleoptera
5/25/2022,2022,c74,u,5.6,coleoptera,coleoptera
5/25/2022,2022,c74,u,6.7,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.7,coleoptera,coleoptera
5/25/2022,2022,c74,u,4,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.2,coleoptera,coleoptera
5/25/2022,2022,c74,u,4.9,blattoadea,termitoidae
5/25/2022,2022,c74,u,7,blattoadea,termitoidae
5/25/2022,2022,c74,u,7,blattoadea,termitoidae
5/25/2022,2022,c74,u,4,blattoadea,termitoidae
5/25/2022,2022,c74,u,3.9,blattoadea,termitoidae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,3,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,4,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,3.2,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.4,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.8,coleoptera,staphylinidae
5/25/2022,2022,c74,u,3.1,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,4.5,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.7,ephemeroptera,ephemeroptera
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,3,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,4,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,3.2,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.4,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.8,coleoptera,staphylinidae
5/25/2022,2022,c74,u,3.1,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,4.5,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.7,ephemeroptera,ephemeroptera
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,3,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,4,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,3.2,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.4,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.8,coleoptera,staphylinidae
5/25/2022,2022,c74,u,3.1,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,4.5,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.7,ephemeroptera,ephemeroptera
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.1,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,2.5,coleoptera,scolytinae
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.4,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.7,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,1.5,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,3.7,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,1.6,diptera,diptera
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,2,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.3,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.8,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1.4,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,1.7,diptera,culicomorpha
5/25/2022,2022,c74,u,3,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,4,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,3.2,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.8,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.6,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.5,hemiptera,hemiptera
5/25/2022,2022,c74,u,2.4,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.1,trichoptera,trichoptera
5/25/2022,2022,c74,u,3.8,coleoptera,staphylinidae
5/25/2022,2022,c74,u,3.1,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.4,coleoptera,staphylinidae
5/25/2022,2022,c74,u,4.5,coleoptera,staphylinidae
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.8,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,2.1,coleoptera,coleoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.8,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,1.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,2.9,hymenoptera,hymenoptera
5/25/2022,2022,c74,u,3.7,ephemeroptera,ephemeroptera
5/25/2022,2022,c74,u,5.7,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.7,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.7,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.7,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.7,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.5,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.5,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.5,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.5,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,5.5,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,7.9,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,7.9,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,7.9,lepidoptera,lepidoptera
5/25/2022,2022,c74,u,7.9,lepidoptera,lepidoptera
